chart_id	stored_title	stored_authors	checked_field	checked_value	flag	resolved_paper_id	resolved_title	title_similarity	has_abstract
human_mtor_ulk1_autophagy	AMPK and mTOR regulate autophagy through direct phosphorylation of Ulk1	Kim J, Kundu M, Viollet B, Guan KL	pmid	21258367	OK	pubmed_21258367	AMPK and mTOR regulate autophagy through direct phosphorylation of Ulk1.	1.0	True
human_mtorc1_nutrient	The TSC1-2 tumor suppressor controls insulin-PI3K signaling via regulation of IRS proteins	Harrington LS, Findlay GM, Gray A, et al.	doi	10.1083/jcb.200403069	OK	pubmed_15249583	The TSC1-2 tumor suppressor controls insulin-PI3K signaling via regulation of IRS proteins.	1.0	True
human_mtorc1_nutrient	The TSC1-2 tumor suppressor controls insulin-PI3K signaling via regulation of IRS proteins	Harrington LS, Findlay GM, Gray A, et al.	pmid	15249583	OK	pubmed_15249583	The TSC1-2 tumor suppressor controls insulin-PI3K signaling via regulation of IRS proteins.	1.0	True
human_mtorc1_nutrient	mTOR signaling in growth, metabolism, and disease	Saxton RA, Sabatini DM	doi	10.1016/j.cell.2017.02.004	OK	pubmed_28283069	mTOR Signaling in Growth, Metabolism, and Disease.	1.0	True
human_mtorc1_nutrient	mTOR signaling in growth, metabolism, and disease	Saxton RA, Sabatini DM	pmid	28283069	OK	pubmed_28283069	mTOR Signaling in Growth, Metabolism, and Disease.	1.0	True
human_myc_autoregulation	Negative autoregulation of c-myc transcription	Penn LJ, Brooks MW, Laufer EM, Land H	doi	10.1002/j.1460-2075.1990.tb08217.x	OK	pubmed_2182320	Negative autoregulation of c-myc transcription.	1.0	True
human_myc_autoregulation	Negative autoregulation of c-myc transcription	Penn LJ, Brooks MW, Laufer EM, Land H	pmid	2182320	OK	pubmed_2182320	Negative autoregulation of c-myc transcription.	1.0	True
human_myc_autoregulation	The Myc/Max/Mad network and the transcriptional control of cell behavior	Grandori C, Cowley SM, James LP, Eisenman RN	doi	10.1146/annurev.cellbio.16.1.653	OK	pubmed_11031250	The Myc/Max/Mad network and the transcriptional control of cell behavior.	1.0	True
human_myc_autoregulation	The Myc/Max/Mad network and the transcriptional control of cell behavior	Grandori C, Cowley SM, James LP, Eisenman RN	pmid	11031250	OK	pubmed_11031250	The Myc/Max/Mad network and the transcriptional control of cell behavior.	1.0	True
human_myod_myogenesis	Positive autoregulation of the myogenic determination gene MyoD1	Thayer MJ, Tapscott SJ, Davis RL, Wright WE, Lassar AB, Weintraub H	doi	10.1016/0092-8674(89)90838-6	OK	pubmed_2546677	Positive autoregulation of the myogenic determination gene MyoD1.	1.0	True
human_myod_myogenesis	Positive autoregulation of the myogenic determination gene MyoD1	Thayer MJ, Tapscott SJ, Davis RL, Wright WE, Lassar AB, Weintraub H	pmid	2546677	OK	pubmed_2546677	Positive autoregulation of the myogenic determination gene MyoD1.	1.0	True
human_nfkb_ikb_oscillator	The IκB-NF-κB signaling module: temporal control and selective gene activation	Hoffmann A, Levchenko A, Scott ML, Baltimore D	doi	10.1126/science.1071914	OK	pubmed_12424381	The IkappaB-NF-kappaB signaling module: temporal control and selective gene activation.	0.932	True
human_nfkb_ikb_oscillator	The IκB-NF-κB signaling module: temporal control and selective gene activation	Hoffmann A, Levchenko A, Scott ML, Baltimore D	pmid	12424381	OK	pubmed_12424381	The IkappaB-NF-kappaB signaling module: temporal control and selective gene activation.	0.932	True
human_nfkb_ikb_oscillator	Oscillations in NF-κB signaling control the dynamics of gene expression	Nelson DE, Ihekwaba AE, Elliott M, et al.	doi	10.1126/science.1099962	OK	pubmed_15499023	Oscillations in NF-kappaB signaling control the dynamics of gene expression.	0.966	True
human_nfkb_ikb_oscillator	Oscillations in NF-κB signaling control the dynamics of gene expression	Nelson DE, Ihekwaba AE, Elliott M, et al.	pmid	15499023	OK	pubmed_15499023	Oscillations in NF-kappaB signaling control the dynamics of gene expression.	0.966	True
human_nlrp3_inflammasome	Prion-like polymerization underlies signal transduction in antiviral immune defense and inflammasome activation	Cai X, Chen J, Xu H, et al.	doi	10.1016/j.cell.2014.01.063	OK	pubmed_24630723	Prion-like polymerization underlies signal transduction in antiviral immune defense and inflammasome activation.	1.0	True
human_nlrp3_inflammasome	Prion-like polymerization underlies signal transduction in antiviral immune defense and inflammasome activation	Cai X, Chen J, Xu H, et al.	pmid	24630723	OK	pubmed_24630723	Prion-like polymerization underlies signal transduction in antiviral immune defense and inflammasome activation.	1.0	True
human_nlrp3_inflammasome	Unified polymerization mechanism for the assembly of ASC-dependent inflammasomes	Lu A, Magupalli VG, Ruan J, et al.	doi	10.1016/j.cell.2014.02.008	OK	pubmed_24630722	Unified polymerization mechanism for the assembly of ASC-dependent inflammasomes.	1.0	True
human_nlrp3_inflammasome	Unified polymerization mechanism for the assembly of ASC-dependent inflammasomes	Lu A, Magupalli VG, Ruan J, et al.	pmid	24630722	OK	pubmed_24630722	Unified polymerization mechanism for the assembly of ASC-dependent inflammasomes.	1.0	True
human_notch_delta_lateral_inhibition	Pattern formation by lateral inhibition with feedback: a mathematical model of Delta-Notch intercellular signalling	Collier JR, Monk NA, Maini PK, Lewis JH	doi	10.1006/jtbi.1996.0233	OK	pubmed_9015458	Pattern formation by lateral inhibition with feedback: a mathematical model of delta-notch intercellular signalling.	1.0	True
human_notch_delta_lateral_inhibition	Pattern formation by lateral inhibition with feedback: a mathematical model of Delta-Notch intercellular signalling	Collier JR, Monk NA, Maini PK, Lewis JH	pmid	9015458	OK	pubmed_9015458	Pattern formation by lateral inhibition with feedback: a mathematical model of delta-notch intercellular signalling.	1.0	True
human_nrf2_keap1	Keap1 represses nuclear activation of antioxidant responsive elements by Nrf2 through binding to the amino-terminal Neh2 domain	Itoh K, Wakabayashi N, Katoh Y, et al.	doi	10.1101/gad.13.1.76	OK	pubmed_9887101	Keap1 represses nuclear activation of antioxidant responsive elements by Nrf2 through binding to the amino-terminal Neh2 domain.	1.0	True
human_nrf2_keap1	Keap1 represses nuclear activation of antioxidant responsive elements by Nrf2 through binding to the amino-terminal Neh2 domain	Itoh K, Wakabayashi N, Katoh Y, et al.	pmid	9887101	OK	pubmed_9887101	Keap1 represses nuclear activation of antioxidant responsive elements by Nrf2 through binding to the amino-terminal Neh2 domain.	1.0	True
human_oct4_sox2_nanog_pluripotency	Core transcriptional regulatory circuitry in human embryonic stem cells	Boyer LA, Lee TI, Cole MF, et al.	doi	10.1016/j.cell.2005.08.020	OK	pubmed_16153702	Core transcriptional regulatory circuitry in human embryonic stem cells.	1.0	True
human_oct4_sox2_nanog_pluripotency	Core transcriptional regulatory circuitry in human embryonic stem cells	Boyer LA, Lee TI, Cole MF, et al.	pmid	16153702	OK	pubmed_16153702	Core transcriptional regulatory circuitry in human embryonic stem cells.	1.0	True
human_oct4_sox2_nanog_pluripotency	Transcriptional dynamics of the embryonic stem cell switch	Chickarmane V, Troein C, Nuber UA, Sauro HM, Peterson C	doi	10.1371/journal.pcbi.0020123	OK	pubmed_16978048	Transcriptional dynamics of the embryonic stem cell switch.	1.0	True
human_oct4_sox2_nanog_pluripotency	Transcriptional dynamics of the embryonic stem cell switch	Chickarmane V, Troein C, Nuber UA, Sauro HM, Peterson C	pmid	16978048	OK	pubmed_16978048	Transcriptional dynamics of the embryonic stem cell switch.	1.0	True
human_p16_rb_senescence	Oncogenic ras provokes premature cell senescence associated with accumulation of p53 and p16INK4a	Serrano M, Lin AW, McCurrach ME, Beach D, Lowe SW	doi	10.1016/S0092-8674(00)81902-9	NOT_FOUND				
human_p16_rb_senescence	Oncogenic ras provokes premature cell senescence associated with accumulation of p53 and p16INK4a	Serrano M, Lin AW, McCurrach ME, Beach D, Lowe SW	pmid	9054499	OK	pubmed_9054499	Oncogenic ras provokes premature cell senescence associated with accumulation of p53 and p16INK4a.	1.0	True
human_p53_apoptosis_decision	p53 dynamics control cell fate	Purvis JE, Karhohs KW, Mock C, et al.	doi	10.1126/science.1218351	OK	pubmed_22700930	p53 dynamics control cell fate.	1.0	True
human_p53_apoptosis_decision	p53 dynamics control cell fate	Purvis JE, Karhohs KW, Mock C, et al.	pmid	22700930	OK	pubmed_22700930	p53 dynamics control cell fate.	1.0	True
human_p53_apoptosis_decision	A threshold mechanism mediates p53 cell fate decision between growth arrest and apoptosis	Kracikova M, Akiri G, George A, Sachidanandam R, Aaronson SA	doi	10.1038/cdd.2012.155	OK	pubmed_23306555	A threshold mechanism mediates p53 cell fate decision between growth arrest and apoptosis.	1.0	True
human_p53_apoptosis_decision	A threshold mechanism mediates p53 cell fate decision between growth arrest and apoptosis	Kracikova M, Akiri G, George A, Sachidanandam R, Aaronson SA	pmid	23306555	OK	pubmed_23306555	A threshold mechanism mediates p53 cell fate decision between growth arrest and apoptosis.	1.0	True
human_p53_mdm2	Dynamics of the p53-Mdm2 feedback loop in individual cells	Lahav G, Rosenfeld N, Sigal A, Geva-Zatorsky N, Levine AJ, Elowitz MB, Alon U	doi	10.1038/ng1293	OK	pubmed_14730303	Dynamics of the p53-Mdm2 feedback loop in individual cells.	1.0	True
human_p53_mdm2	Dynamics of the p53-Mdm2 feedback loop in individual cells	Lahav G, Rosenfeld N, Sigal A, Geva-Zatorsky N, Levine AJ, Elowitz MB, Alon U	pmid	14730303	OK	pubmed_14730303	Dynamics of the p53-Mdm2 feedback loop in individual cells.	1.0	True
human_p53_mdm2	Stimulus-dependent dynamics of p53 in single cells	Batchelor E, Loewer A, Mock C, Lahav G	doi	10.1038/msb.2011.20	OK	pubmed_21556066	Stimulus-dependent dynamics of p53 in single cells.	1.0	True
human_p53_mdm2	Stimulus-dependent dynamics of p53 in single cells	Batchelor E, Loewer A, Mock C, Lahav G	pmid	21556066	OK	pubmed_21556066	Stimulus-dependent dynamics of p53 in single cells.	1.0	True
human_pd1_pdl1_checkpoint	The diverse functions of the PD1 inhibitory pathway	Sharpe AH, Pauken KE	doi	10.1038/nri.2017.108	OK	pubmed_28990585	The diverse functions of the PD1 inhibitory pathway.	1.0	True
human_pd1_pdl1_checkpoint	The diverse functions of the PD1 inhibitory pathway	Sharpe AH, Pauken KE	pmid	28990585	OK	pubmed_28990585	The diverse functions of the PD1 inhibitory pathway.	1.0	True
human_perk_atf4_isr	An integrated stress response regulates amino acid metabolism and resistance to oxidative stress	Harding HP, Zhang Y, Zeng H, et al.	doi	10.1016/S1097-2765(03)00105-9	NOT_FOUND				
human_perk_atf4_isr	An integrated stress response regulates amino acid metabolism and resistance to oxidative stress	Harding HP, Zhang Y, Zeng H, et al.	pmid	12667446	OK	pubmed_12667446	An integrated stress response regulates amino acid metabolism and resistance to oxidative stress.	1.0	True
human_pten_pi3k_akt	The functions and regulation of the PTEN tumour suppressor	Song MS, Salmena L, Pandolfi PP	doi	10.1038/nrm3330	OK	pubmed_22473468	The functions and regulation of the PTEN tumour suppressor.	1.0	True
human_pten_pi3k_akt	The functions and regulation of the PTEN tumour suppressor	Song MS, Salmena L, Pandolfi PP	pmid	22473468	OK	pubmed_22473468	The functions and regulation of the PTEN tumour suppressor.	1.0	True
human_rb_e2f_restriction_point	A bistable Rb-E2F switch underlies the restriction point	Yao G, Lee TJ, Mori S, Nevins JR, You L	doi	10.1038/ncb1711	OK	pubmed_18364697	A bistable Rb-E2F switch underlies the restriction point.	1.0	True
human_rb_e2f_restriction_point	A bistable Rb-E2F switch underlies the restriction point	Yao G, Lee TJ, Mori S, Nevins JR, You L	pmid	18364697	OK	pubmed_18364697	A bistable Rb-E2F switch underlies the restriction point.	1.0	True
human_rig_i_mavs_antiviral	MAVS forms functional prion-like aggregates to activate and propagate antiviral innate immune response	Hou F, Sun L, Zheng H, Skaug B, Jiang QX, Chen ZJ	doi	10.1016/j.cell.2011.06.041	OK	pubmed_21782231	MAVS forms functional prion-like aggregates to activate and propagate antiviral innate immune response.	1.0	True
human_rig_i_mavs_antiviral	MAVS forms functional prion-like aggregates to activate and propagate antiviral innate immune response	Hou F, Sun L, Zheng H, Skaug B, Jiang QX, Chen ZJ	pmid	21782231	OK	pubmed_21782231	MAVS forms functional prion-like aggregates to activate and propagate antiviral innate immune response.	1.0	True
human_rig_i_mavs_antiviral	Identification and characterization of MAVS, a mitochondrial antiviral signaling protein that activates NF-κB and IRF3	Seth RB, Sun L, Ea CK, Chen ZJ	doi	10.1016/j.cell.2005.08.012	OK	pubmed_16125763	Identification and characterization of MAVS, a mitochondrial antiviral signaling protein that activates NF-kappaB and IRF 3.	0.975	True
human_rig_i_mavs_antiviral	Identification and characterization of MAVS, a mitochondrial antiviral signaling protein that activates NF-κB and IRF3	Seth RB, Sun L, Ea CK, Chen ZJ	pmid	16125763	OK	pubmed_16125763	Identification and characterization of MAVS, a mitochondrial antiviral signaling protein that activates NF-kappaB and IRF 3.	0.975	True
human_scl_tal1_hematopoietic_switch	The T cell leukemia gene SCL/tal-1 is essential for generation of hematopoietic lineages	Porcher C, Swat W, Rockwell K, Fujiwara Y, Alt FW, Orkin SH	doi	10.1016/S0092-8674(00)80077-7	NOT_FOUND				
human_scl_tal1_hematopoietic_switch	The T cell leukemia gene SCL/tal-1 is essential for generation of hematopoietic lineages	Porcher C, Swat W, Rockwell K, Fujiwara Y, Alt FW, Orkin SH	pmid	8689686	OK	pubmed_8689686	The T cell leukemia oncoprotein SCL/tal-1 is essential for development of all hematopoietic lineages.	0.84	True
human_scl_tal1_hematopoietic_switch	SCL/TAL1 is a major nuclear effector of the Notch/RBPJ pathway in thymocyte development	Lacombe MJ, Del Blanco B, Anguita E, et al.			NO_IDENTIFIERS				
human_shh_gli	The mechanisms of Hedgehog signalling and its roles in development and disease	Briscoe J, Thérond PP	doi	10.1038/nrm3598	OK	pubmed_23719536	The mechanisms of Hedgehog signalling and its roles in development and disease.	1.0	True
human_shh_gli	The mechanisms of Hedgehog signalling and its roles in development and disease	Briscoe J, Thérond PP	pmid	23719536	OK	pubmed_23719536	The mechanisms of Hedgehog signalling and its roles in development and disease.	1.0	True
human_snail_mir34_emt	miR-34 and SNAIL form a double-negative feedback loop to regulate epithelial-mesenchymal transition	Siemens H, Jackstadt R, Hünten S, et al.	doi	10.4161/cc.10.24.18552	OK	pubmed_22134354	miR-34 and SNAIL form a double-negative feedback loop to regulate epithelial-mesenchymal transitions.	0.995	True
human_snail_mir34_emt	miR-34 and SNAIL form a double-negative feedback loop to regulate epithelial-mesenchymal transition	Siemens H, Jackstadt R, Hünten S, et al.	pmid	22134354	OK	pubmed_22134354	miR-34 and SNAIL form a double-negative feedback loop to regulate epithelial-mesenchymal transitions.	0.995	True
human_tbet_gata3_th1_th2	A novel transcription factor, T-bet, directs Th1 lineage commitment	Szabo SJ, Kim ST, Costa GL, Zhang X, Fathman CG, Glimcher LH	doi	10.1016/S0092-8674(00)80702-3	NOT_FOUND				
human_tbet_gata3_th1_th2	A novel transcription factor, T-bet, directs Th1 lineage commitment	Szabo SJ, Kim ST, Costa GL, Zhang X, Fathman CG, Glimcher LH	pmid	10761931	OK	pubmed_10761931	A novel transcription factor, T-bet, directs Th1 lineage commitment.	1.0	True
human_tgfbeta_smad	TGFβ signalling in context	Massagué J	doi	10.1038/nrm3434	OK	pubmed_22992590	TGFβ signalling in context.	1.0	True
human_tgfbeta_smad	TGFβ signalling in context	Massagué J	pmid	22992590	OK	pubmed_22992590	TGFβ signalling in context.	1.0	True
human_tlr4_lps_amplification	Achieving stability of lipopolysaccharide-induced NF-kappaB activation.	Covert MW, Leung TH, Gaston JE, Baltimore D	doi	10.1126/science.1112304	OK	pubmed_16166516	Achieving stability of lipopolysaccharide-induced NF-kappaB activation.	1.0	True
