doc_id	doi	pmid	discipline	glmp_relevant	sequence_logic_content	classify_reason	title
arxiv_2604.21459v1			physics	false	false	none	One's loss is (not) another's gain: Isotropic re-emission destabilizes mass transfer from radiative donor stars
arxiv_2604.19428v1			physics	false	false	none	Directional Scattering-Induced Optical Forces on a Mie Particle near a Metal Interface
arxiv_2601.11345v1			physics	false	false	none	Fine-tunings and renormalization of gluino bilinear operators in lattice SYM with Stout-Smeared links
arxiv_2601.07211v1			physics	false	false	none	Broad line regions behind haze: Intrinsic shape of Br$γ$ line and its origin in a type-1 Seyfert galaxy
arxiv_2604.24262v1			physics	false	false	none	In-flight performance of the MXT Camera
arxiv_2602.04443v1			physics	false	false	none	Qudit Twisted-Torus Codes in the Bivariate Bicycle Framework
arxiv_2601.11448v1			physics	false	false	none	Globally Optimal Contour Deformations with Neural Networks
arxiv_2605.12773v1			physics	false	false	none	The interplay of network structure and correlated infectious traits in epidemic models
arxiv_2604.21322v1			physics	false	false	none	Turbulent infall onto class 0 disks as cause of CAI brief condensation episode in the solar system
arxiv_2604.20581v1			physics	false	false	none	Flavon assisted low scale leptogenesis
arxiv_2601.08757v1			physics	false	false	none	Evidence of sloshing-driven mini-halo formation in the cool-core cluster RXCJ1558.3-1410
arxiv_2604.21121v1			physics	false	false	none	Double circular dichroism high harmonic spectroscopy: An ultrafast probe for topological photocurrents
arxiv_2604.20124v1	10.1016/j.jcp.2024.113000		physics	false	false	none	SPRAY: A smoothed particle radiation hydrodynamics code for modeling high intensity laser-plasma interactions
arxiv_2602.03572v1			physics	false	false	none	Fluctuations of the inverted magnetic state and how to sense them
arxiv_2601.11088v1			physics	false	false	none	Spontaneous Anomalous Hall Effect at Room Temperature in Antiferromagnetic Material NbMnAs
arxiv_2604.19375v1			physics	false	false	none	On the Relation Between Diffusion and Shear Viscosity in Two-Dimensional Magnetized Yukawa Liquids
arxiv_2604.19674v1			physics	false	false	none	Resolved UV-Optical HST Imaging and Spectral Energy Distribution Modeling of Nearby BAT Active Galactic Nuclei
arxiv_2601.10507v1			physics	false	false	none	Comprehensive parameter and electrochemical dataset for a 1 Ah graphite/LNMO battery cell for physical modelling as a bl
arxiv_2604.24425v1			physics	false	false	none	Propagating data-driven galaxy redshift distribution uncertainties in 3$\times$2-pt analyses
arxiv_2605.25187v1			physics	false	false	none	Unfrustrated Self-Morphing of Bulk Liquid Crystal Elastomers
arxiv_2601.08222v2			physics	false	false	none	Ultraviolet Behavior of the Wheeler-DeWitt Equation in Horava-Lifshitz Gravity
arxiv_2604.21895v1			physics	false	false	none	Heavy Quark Transport is Non-Gaussian Beyond Leading Log
arxiv_2601.11295v1			physics	false	false	none	Computational Design of Ductile Additively Manufactured Tungsten-Based Refractory Alloys
arxiv_2605.12164v1			physics	false	false	none	A Comparative Analysis of CT Degradation for LDCT Nodule Classification using Radiomics
arxiv_2604.24297v1			physics	false	false	none	Exhaustive and feasible parametrisation with applications to the travelling salesperson problem
arxiv_2601.09303v1			physics	false	false	none	RKKY signatures as a probe of band properties and photoinduced topological phase transitions in MnBi$_2$Te$_4$ films
arxiv_2604.19037v1			physics	false	false	none	Energy relaxation due to two-phonon scattering of electrons: Breakdown of the energy diffusion model
arxiv_2601.08714v1			physics	false	false	none	Evolution and afterglow emission of gamma-ray burst jets from binary neutron star mergers
arxiv_2601.07574v1			physics	false	false	none	Self-optimizing multichannel optical computing
arxiv_2601.11330v1			physics	false	false	none	Search for dark matter produced in association with a Higgs boson decaying to bottom quarks in proton-proton collisions 
arxiv_2601.08923v1			physics	false	false	none	Origin of asteroid (469219) Kamo`oalewa: the main asteroid belt or the Giordano Bruno crater on the Moon?
arxiv_2604.21543v1			physics	false	false	none	Unified Hydrodynamic Analogue of Aharonov-Bohm and Lense-Thirring Effects
arxiv_2605.06531v1			physics	false	false	none	Non-Local Particle Flows Become Local When Considering Dissipative Stress
arxiv_2601.10597v1			physics	false	false	none	Search for sub-GeV dark particles in $η\toπ^0+\rm{invisible}$ decay
arxiv_2601.09796v1			physics	false	false	none	HR-GO II: chemical abundances of low-$E$ retrograde dynamically-tagged-groups: Revealing Thamnos as a very metal-poor su
arxiv_2604.24058v1			physics	false	false	none	Testing the robustness of topological quantities evaluated from the modular Hamiltonian for a given wavefunction
arxiv_2604.21975v1			physics	false	false	none	The Simons Observatory: Improved Cryogenic Struts for use in the Large Aperture Telescope Receiver
arxiv_2601.11509v1			physics	false	false	none	Predictive autoencoder-transformer model of Cu oxidation state from EELS and XAS spectra
arxiv_2604.19297v1			physics	false	false	none	Quantum transport in gapped graphene under strain and laser--electrostatic barriers
arxiv_2604.21266v1			physics	false	false	none	On the importance of hyperparameters in initializing parameterized quantum circuits
arxiv_2604.23420v1			physics	false	false	none	Boundary-Robust Transmission Asymmetry as a Topological Signature in Open Floquet Lattices
arxiv_2604.23745v1			physics	false	false	none	Bridging the Sensitivity Gap in Precipitation Estimates from Spaceborne Radars using Passive Microwave Observations
arxiv_2601.07486v1			physics	false	false	none	A radiation two-phase flow model for simulating plasma-liquid interactions
arxiv_2604.18084v1			physics	false	false	none	Thermodiffusion in Aqueous Alkali Halide Solutions from Ambient to Supercooled Conditions: Ion-Specific, Structural, and
arxiv_2601.07601v1			physics	false	false	none	Quasi-optimal quantum Markov chain spectral gap estimation
arxiv_2601.09969v1			physics	false	false	none	Interfacing Superconductor and Semiconductor Digital Electronics
arxiv_2604.18214v1			physics	false	false	none	Collision Energy Dependence of Hypertriton Production in Au+Au Collisions at RHIC
arxiv_2601.10239v1			physics	false	false	none	Gravitational lensing beyond the eikonal approximation
arxiv_2602.03790v1			physics	false	false	none	The Mpemba effect in the Descartes protocol: A time-delayed Newton's law of cooling approach
arxiv_2604.24411v1			physics	false	false	none	Structural Colours with Transition Metal Dichalcogenide Nanostructures
arxiv_2604.23189v1			physics	false	false	none	Baryon enhancement in jets
arxiv_2601.08795v1			physics	false	false	none	Turbulent spots in hypersonic transitional planar and axisymmetric boundary layers
arxiv_2604.18517v1			physics	false	false	none	Low-noise Pauli-consistent ensemble Monte Carlo for graphene with electron-electron scattering
arxiv_2604.18691v1			physics	false	false	none	Harmoniq: Efficient Data Augmentation on a Quantum Computer Inspired by Harmonic Analysis
arxiv_2601.07927v1			physics	false	false	none	Note on Pure D-brane (non--)BPS Black Hole Microstate Counting in Type IIA Superstring Theory
arxiv_2604.19470v1			physics	false	false	none	Advancing Practical Quantum Embedding Simulations via Operator Commutativity Based State Preparation for Complex Chemica
arxiv_2604.22447v1			physics	false	false	none	Long-Range Correlated Random Matrices
arxiv_2604.19362v1			physics	false	false	none	Articulatory movements influence electromagnetic wave transmission through the vocal tract
arxiv_2604.19017v1			physics	false	false	none	Asymptotic Metrological Scaling and Concentration in Chaotic Floquet Dynamics
arxiv_2604.24641v1			physics	false	false	none	Physical Basis for Band Transport and Dimensionality in Amorphous Oxide Semiconductor Field-Effect Transistors
arxiv_2604.21509v1			physics	false	false	none	Catalytic quantum thermodynamics beyond additivity and reduced-state monotones
arxiv_2604.22108v1			physics	false	false	none	Large time behavior and transition from vanishing to spreading regimes for the generalized Burgers-Fisher-KPP equation
arxiv_2601.07580v1			physics	false	false	none	Large Language Models for Physics Instrument Design
arxiv_2601.08585v1			physics	false	false	none	Excitonic Landscape of Monolayer Transition-Metal Dichalcogenides: Experimental Discrepancies, Theoretical Advances, and
arxiv_2604.22466v1			physics	false	false	none	On a quantization of deformed reducible gauge theories
arxiv_2602.04662v1			physics	false	false	none	Courant-Hilbert deformations of Yang-Baxter sigma models
arxiv_2604.19277v1			physics	false	false	none	Generalized PT-symmetric nonlinear Dirac equation: exact solitary waves solutions, stability and conservation laws
arxiv_2601.08317v1			physics	false	false	none	Nodal-line-enhanced quantum geometric effects: anomalous and nonlinear Hall effects in the parity-mixed antiferromagnet 
arxiv_2604.24640v1			physics	false	false	none	DiffQEC: A versatile diffusion model for quantum error correction
arxiv_2604.23301v1			physics	false	false	none	Grassmann time-evolving matrix product operators for fermionic impurities coupled to a superconducting bath
arxiv_2604.19076v1			physics	false	false	none	Towards Automated Selection of Quantum Encoding Circuits via Meta-Learning
arxiv_2604.18332v1			physics	false	false	none	Dust characterization of halos -- The extended emission in protoplanetary disks
arxiv_2601.11288v1			physics	false	false	none	Compositional and morphological study of a Nuragic bronze figurine with neutron diffraction and neutron tomography
arxiv_2604.18844v1			physics	false	false	none	Pulsar Selection Criteria and Performance Evaluation of Autonomous X-ray Pulsar Navigation Systems
arxiv_2601.09829v1	10.1139/cjp-2025-0170		physics	false	false	none	RLC Parameters of a Two-Wire Line with the Finite Element Method
arxiv_2604.23521v1			physics	false	false	none	Cosolvency response in polymer brushes
arxiv_2601.07363v1			physics	false	false	none	A Pilot Kinematic Study on the Forehand Reverse Flick: Feasibility of a Novel Short Return Technique in Table Tennis
arxiv_2604.20502v1			physics	false	false	none	OpenWaveLogger v2026 (OWL-v2026): an open source, low cost, easy to build, high performance logger for wave data measure
arxiv_2602.04710v1			physics	false	false	none	Nonlinear Saturation of the Acoustic Resonant Drag Instability
arxiv_2601.08501v1			physics	false	false	none	Geometry is Wavy: Curvature Wave Equations for Generic Affine Connections
arxiv_2604.19333v1			physics	false	false	none	Generating pairwise entanglement in periodically driven quantum spin chains with stochastic resetting
arxiv_2602.03234v1			physics	false	false	none	Liouvillian Gap in Dissipative Haar-Doped Clifford Circuits
arxiv_2601.07437v1			physics	false	false	none	Quantum model for black holes and clocks
arxiv_2601.08201v1			physics	false	false	none	Nodal Superconductivity of UTe$_2$ Probed by Field-Angle-Resolved Specific Heat on a Crystal with $T_{\rm c}=2.1$ K
arxiv_2601.10437v1			physics	false	false	none	Combined analysis of the singly-Cabbibo-suppressed decays of $D^{0} \to VP$
arxiv_2604.21732v1			physics	false	false	none	Tailoring Germanium Heterostructures for Quantum Devices with Machine Learning
arxiv_2601.10203v1			physics	false	false	none	Topology-Aware Block Coordinate Descent for Qubit Frequency Calibration of Superconducting Quantum Processors
arxiv_2604.27428v1			physics	false	false	none	Wave-Equation Migration Velocity Analysis for Multistatic Synthetic Aperture Ultrasound
arxiv_2602.03610v1			physics	false	false	none	Length spectrum of periodic rays for billard flow
arxiv_2604.22553v1			physics	false	false	none	Corner Majorana states in semi-Dirac
arxiv_2601.09611v1			physics	false	false	none	Spatial Wilson Loops and Energy Loss for Heavy Quarks in Magnetized HQCD Model
arxiv_2604.24458v1			physics	false	false	none	Thermodynamic Parametrisation of the Vertebrate Lifetime Cycle Invariant: Biological Proper Time, Allometric Mass-Cancel
arxiv_2601.07142v1			physics	false	false	none	Dynamics of Multi-Agent Actor-Critic Learning in Stochastic Games: from Multistability and Chaos to Stable Cooperation
arxiv_2601.10573v1			physics	false	false	none	Origins of the UV continuum and Balmer emission lines in Little Red Dots: observational validation of dense gas envelope
arxiv_2604.18198v1			physics	false	false	none	Leading UV divergences of quantum corrections to Kähler superpotential in general $\mathcal{N}=1$ chiral model
arxiv_2601.09617v1			physics	false	false	none	Comparison of plasma response models for RMP effects on the divertor and scrape-off layer in KSTAR
arxiv_2604.20355v1			physics	false	false	none	Fluctuation-driven multi-step charge density wave transition in monolayer TiSe$_2$
arxiv_2604.19576v1			physics	false	false	none	Shell effects and the neutron emission within the multi-dimensional Langevin model for fission
arxiv_2604.18119v1			physics	false	false	none	Dissipative dynamics and superradiant countinuous time crystal in a Rydberg-dressed Dicke system
